Customer ID,Customer Name,Customer Balance,Invoice Total,Invoice applied amount,Invoice exchange rate,Payment Total,Payment applied amount,Payment exchange rate,Credit Total,Credit applied amount,Credit exchange rate,Adjustment Total,Adjustment applied amount,Adjustment exchange rate
CUST-0746,Customer 0746,-1292.18,2498.56,1587.99,1.1131,2868.08,104.49,0.8271,196.82,114.7,0.9606,1189.13,614.18,1.1611
CUST-0747,Customer 0747,-239.57,1732.16,1288.72,0.8825,1000.68,443.48,0.8733,1221.78,661.53,1.0776,997.2,495.43,0.9156
CUST-0748,Customer 0748,-916.16,2213.5,1176.73,0.8747,3505.58,2163.39,1.1816,1051.73,677.96,1.1426,1341.35,1120.73,0.8611
CUST-0749,Customer 0749,1807.87,3924.85,1868.75,0.9988,1238.29,1075.93,1.1875,910.93,262.19,1.1115,1257.04,533.97,0.924
CUST-0750,Customer 0750,964.68,4221.9,1897.88,0.8132,801.08,88.76,1.187,1383.84,1123.47,1.0182,199.87,31.87,1.1037
CUST-0751,Customer 0751,1340.78,1375.71,881.06,0.8901,339.43,66.76,0.8147,33.65,28.83,1.0891,1435.02,449.02,1.1439
CUST-0752,Customer 0752,992.75,1680.2,338.62,1.0896,2046.12,1084.04,0.953,541.97,144.82,0.9656,1337.61,354.74,0.8458
CUST-0753,Customer 0753,-1109.49,1288.17,1143.97,1.135,1802.95,656.47,1.1039,1554.79,1403.69,1.1156,481.39,327.86,1.0487
CUST-0754,Customer 0754,-1614.4,2451.33,1989.87,0.8323,3005.25,1450.15,1.1012,1819.95,1544.65,1.1316,30.28,5.42,1.0269
CUST-0755,Customer 0755,2379.93,3447.97,1205.28,1.1528,1858.41,1717.4,0.8344,876.67,372.13,0.8549,905.96,584.14,1.0675
CUST-0756,Customer 0756,283.18,1218.44,705.0,1.119,1375.26,749.37,1.0438,162.97,148.14,0.8952,657.63,306.43,1.0684
CUST-0757,Customer 0757,109.5,1720.61,242.65,1.1479,1046.62,434.47,0.8571,1597.46,192.4,0.908,1124.35,944.07,1.1838
CUST-0758,Customer 0758,-983.17,4658.88,4530.04,1.0794,1112.59,1100.84,0.9973,1770.34,49.55,0.8664,786.9,381.65,0.9386
CUST-0759,Customer 0759,-3582.0,337.99,305.17,1.0697,3711.39,242.04,0.8959,827.32,287.8,0.957,114.74,106.69,0.9199
CUST-0760,Customer 0760,1.35,2357.77,2173.62,1.01,660.31,615.48,0.8213,486.71,275.2,0.8772,367.03,330.5,1.0325
CUST-0761,Customer 0761,1891.65,3586.63,1191.35,1.0611,3952.71,1982.92,0.832,87.94,30.91,1.0382,1323.79,245.28,0.9718
CUST-0762,Customer 0762,16.57,837.22,141.6,1.1676,1307.68,658.75,1.1644,1182.17,1113.68,0.8406,56.53,38.79,0.9895
CUST-0763,Customer 0763,-323.48,332.13,70.34,0.8402,353.56,325.97,1.0979,1819.74,463.51,0.908,1105.0,237.16,0.8277
CUST-0764,Customer 0764,-892.13,777.21,69.95,0.9263,994.76,504.67,1.1727,1355.78,381.26,1.0662,437.92,360.54,0.8593
CUST-0765,Customer 0765,3295.45,4602.23,552.78,0.829,233.66,102.44,0.988,634.5,402.8,0.9594,678.96,431.63,1.1741
CUST-0766,Customer 0766,-2835.68,145.37,10.37,1.1779,3160.12,861.1,0.9653,1285.78,4.97,0.9686,796.51,234.27,0.8273
CUST-0767,Customer 0767,-357.89,1022.78,1012.37,0.9781,2050.21,1350.71,0.9434,1664.14,1210.76,1.1192,375.12,93.45,1.0361
CUST-0768,Customer 0768,-448.73,253.29,18.76,1.0701,1347.95,767.85,1.0465,951.66,359.22,1.1938,977.94,420.1,1.1018
CUST-0769,Customer 0769,-1194.66,642.08,85.1,1.1364,2648.2,567.63,0.9406,1639.5,1603.02,1.026,1040.16,832.88,0.8047
CUST-0770,Customer 0770,-334.56,3138.73,2596.53,1.1964,2522.59,1789.56,1.0985,783.82,541.95,0.8316,127.59,101.58,0.8891
CUST-0771,Customer 0771,-1073.45,1284.03,745.05,0.8647,3759.49,2421.44,1.1205,697.01,36.39,0.8412,560.89,18.72,0.9508
CUST-0772,Customer 0772,-2410.84,2889.14,2237.4,1.1198,3845.04,1527.76,1.1503,1165.98,108.0,1.1874,1116.57,337.52,1.0027
CUST-0773,Customer 0773,-1479.42,2991.96,1887.66,1.155,2722.74,11.98,0.8971,929.37,81.94,1.0717,1082.46,457.72,0.9366
CUST-0774,Customer 0774,-1181.23,4262.23,3760.03,0.8196,3271.26,1460.88,1.0108,1954.22,1861.63,1.101,816.91,478.37,1.0596
CUST-0775,Customer 0775,-2218.67,123.23,78.68,1.1016,3169.7,19.2,0.8894,1032.78,706.47,1.0703,1166.51,174.42,0.8906
CUST-0776,Customer 0776,159.96,4281.51,2235.48,0.9419,1965.21,147.39,0.815,770.34,329.4,0.8718,161.47,54.14,0.8102
CUST-0777,Customer 0777,-1386.34,3133.68,2233.53,1.0594,2817.83,1213.39,1.0831,789.87,158.36,0.9793,177.32,157.03,0.8006
CUST-0778,Customer 0778,545.9,897.44,401.51,1.0056,313.04,25.64,1.0196,1095.88,957.4,1.1192,986.23,469.99,0.9382
CUST-0779,Customer 0779,-493.62,3887.39,1345.29,0.9039,3032.08,835.84,1.0896,709.82,143.07,1.1465,1040.0,773.91,0.9447
CUST-0780,Customer 0780,1207.6,4291.91,2007.12,0.8541,3847.33,2521.89,0.835,1445.81,1021.72,0.8949,1221.79,592.3,1.1794
CUST-0781,Customer 0781,974.71,1345.89,228.42,0.8468,339.9,104.9,1.1982,761.33,581.14,1.0384,271.56,126.27,0.8179
CUST-0782,Customer 0782,607.24,4602.09,3665.89,0.8413,3344.46,3336.6,1.1977,768.29,226.38,0.8628,775.16,482.09,1.012
CUST-0783,Customer 0783,1541.12,2326.84,606.62,1.0551,3731.92,3419.57,0.986,1233.95,623.04,1.1833,991.25,257.1,1.0311
CUST-0784,Customer 0784,2190.26,3056.78,469.31,0.9406,904.76,529.56,1.1464,121.69,27.14,0.9009,335.55,83.82,1.0797
CUST-0785,Customer 0785,2349.6,4924.78,1213.23,0.8867,2099.24,2029.85,0.8974,1310.71,496.67,1.0907,775.39,767.14,1.0555
CUST-0786,Customer 0786,-148.74,1871.53,1575.96,1.0768,3711.43,3221.59,1.095,1009.94,974.73,0.8924,957.67,832.21,0.8033
CUST-0787,Customer 0787,-274.88,4084.48,1348.7,1.0747,3840.9,1224.86,1.1517,906.05,628.02,1.0464,321.67,237.31,1.0527
CUST-0788,Customer 0788,602.05,1660.16,1138.95,1.0157,511.53,383.44,1.1259,1438.51,1217.86,1.0637,563.35,77.26,0.929
CUST-0789,Customer 0789,-978.1,4016.15,3439.47,1.174,1396.02,191.02,1.1247,1516.51,819.82,0.9314,324.51,9.81,1.1091
CUST-0790,Customer 0790,1335.95,3043.6,236.62,0.9542,2792.58,1911.66,0.9852,1692.52,404.58,1.1275,1354.41,237.58,0.8753
CUST-0791,Customer 0791,-423.9,1160.14,887.54,1.1343,886.23,435.21,1.128,749.61,534.38,1.1541,355.2,333.08,1.0865
CUST-0792,Customer 0792,-489.36,2128.73,654.94,0.8301,1299.08,21.86,1.0763,654.08,327.41,1.142,181.25,147.95,1.0502
CUST-0793,Customer 0793,294.64,1656.41,358.82,1.0959,93.16,25.55,0.853,1428.68,252.66,0.9323,52.73,27.58,1.0609
CUST-0794,Customer 0794,-602.96,482.73,332.55,1.1954,614.09,586.69,0.8457,1163.61,479.91,1.0977,67.43,65.32,0.8704
CUST-0795,Customer 0795,-1891.59,246.19,223.98,1.1386,2249.32,710.41,1.1088,1263.6,802.18,1.0238,287.38,42.12,1.0677
CUST-0796,Customer 0796,-802.53,1797.75,530.37,1.0319,2612.36,474.02,1.0502,1111.05,816.99,1.0371,912.31,510.12,1.0948
CUST-0797,Customer 0797,-3175.24,193.27,109.94,1.0507,2595.65,486.77,1.0078,1545.39,375.87,0.991,26.47,4.85,0.9958
CUST-0798,Customer 0798,-1085.07,910.89,264.01,0.9413,3113.44,1492.0,1.1629,380.08,332.95,1.0401,430.12,131.8,0.9361
CUST-0799,Customer 0799,882.65,3653.4,2025.03,1.0718,1661.13,1399.75,1.0638,1111.42,421.84,0.8543,87.25,82.03,0.8666
CUST-0800,Customer 0800,1093.12,3569.65,2219.83,1.1082,1093.96,829.22,0.9585,316.2,85.73,0.9635,605.49,525.73,0.916
CUST-0801,Customer 0801,1205.4,3719.04,2269.86,1.1993,62.32,27.22,0.9656,814.5,158.93,0.8711,72.87,7.42,1.1055
CUST-0802,Customer 0802,361.24,1654.05,1031.38,0.997,826.52,172.52,1.0421,1327.99,1067.93,0.912,911.31,227.41,0.9638
CUST-0803,Customer 0803,2317.95,4461.1,602.6,0.8245,1249.55,57.56,1.1041,986.14,349.26,0.8511,1032.64,613.91,1.0811
CUST-0804,Customer 0804,1346.28,3009.77,2087.4,1.0383,712.83,329.78,1.0257,759.18,366.99,0.885,1097.01,67.3,1.096
CUST-0805,Customer 0805,-1185.93,717.53,484.15,0.8476,80.58,65.65,1.0035,1769.94,394.38,1.1128,336.52,185.11,1.0697
CUST-0806,Customer 0806,127.53,804.22,548.95,0.8979,629.79,459.55,1.0908,1545.65,1060.46,1.0199,1302.75,761.45,1.0694
CUST-0807,Customer 0807,1890.47,3496.17,258.96,0.9315,2664.4,1088.68,1.0821,1052.58,822.1,0.8095,1035.43,301.28,1.0443
CUST-0808,Customer 0808,-1922.5,947.43,423.35,1.0924,2518.34,1497.66,1.1321,1900.11,644.95,1.1154,84.98,24.91,1.0074
CUST-0809,Customer 0809,-12.13,2585.73,1057.65,0.8735,3742.73,1632.75,0.825,848.73,802.12,1.1638,661.15,151.46,0.8791
CUST-0810,Customer 0810,766.65,4959.69,430.06,0.8663,3192.67,1848.61,1.102,1576.15,48.25,1.1522,1151.63,1077.55,1.1371
CUST-0811,Customer 0811,-1016.61,119.64,26.6,0.818,2271.02,1175.26,1.0055,335.87,44.65,1.1292,466.34,181.35,1.1857
CUST-0812,Customer 0812,-76.36,181.24,79.92,1.1493,550.23,374.69,0.8299,571.58,336.54,1.1969,572.34,334.97,0.9866
CUST-0813,Customer 0813,959.21,4966.11,3689.35,1.0774,2256.29,1145.54,1.0716,676.17,474.27,1.0346,944.41,284.81,1.1733
CUST-0814,Customer 0814,1671.55,2964.73,702.83,0.816,246.38,231.75,1.0866,211.64,53.05,1.185,83.22,58.48,1.1992
CUST-0815,Customer 0815,-127.25,721.86,598.96,0.8113,1723.54,737.72,1.0095,1003.61,556.07,1.1795,1450.4,147.13,0.9945
CUST-0816,Customer 0816,396.02,4496.78,2454.33,1.0235,1561.03,24.85,1.1175,384.52,122.43,0.9253,261.72,18.75,1.0897
CUST-0817,Customer 0817,-873.88,4413.86,3356.39,0.913,1711.26,404.5,0.9201,1268.37,702.79,1.1454,40.01,29.78,1.0575
CUST-0818,Customer 0818,859.15,2727.38,1288.84,1.0387,1119.3,560.33,0.8808,380.18,250.66,1.117,7.98,5.8,0.8949
CUST-0819,Customer 0819,702.75,3146.78,1570.85,0.9738,2743.32,1482.96,0.9403,247.01,240.29,1.1103,599.33,158.82,0.8188
CUST-0820,Customer 0820,-1194.48,1438.62,891.54,1.1693,3363.78,1858.1,0.964,1938.17,883.22,1.1585,1326.38,470.93,0.9813
CUST-0821,Customer 0821,-1306.47,347.55,322.52,0.9151,3074.07,2196.58,1.0784,1316.48,853.36,0.9537,1229.64,1177.09,1.1149
CUST-0822,Customer 0822,-50.91,3013.38,1482.02,1.0717,2511.01,689.64,1.1382,1872.9,1082.61,0.96,1368.07,142.73,0.9301
CUST-0823,Customer 0823,541.11,1544.3,816.41,0.8216,2153.38,1431.79,1.0884,979.78,311.13,1.056,800.67,146.64,1.1138
CUST-0824,Customer 0824,1897.94,3351.74,2017.74,1.1823,124.34,87.54,0.8696,66.8,16.9,1.0951,673.12,289.47,1.0619
CUST-0825,Customer 0825,134.3,4197.6,3095.79,1.1923,2891.74,1189.32,0.9465,1148.74,1134.81,1.1519,578.79,163.28,1.0782
CUST-0826,Customer 0826,-1929.48,188.99,13.58,1.0956,2179.93,876.7,0.8634,1116.66,230.98,1.1503,69.63,45.19,0.9143
CUST-0827,Customer 0827,896.41,3019.0,1556.86,0.9861,1082.96,193.77,1.0747,29.95,23.67,1.0885,1364.28,942.17,0.988
CUST-0828,Customer 0828,-1554.45,1233.27,593.93,0.888,1311.37,542.89,0.8993,1722.48,252.49,1.1828,744.26,391.77,0.8727
CUST-0829,Customer 0829,-392.82,4382.05,4038.87,1.125,3742.43,2944.6,1.0102,1239.94,997.35,0.8715,682.6,417.2,0.8986
CUST-0830,Customer 0830,-574.6,1342.96,662.76,1.0945,2497.45,2270.11,1.1167,1489.38,276.62,1.1801,772.75,334.93,0.8359
CUST-0831,Customer 0831,851.0,3092.77,1448.41,0.8888,1903.65,1130.03,1.0684,987.84,955.4,0.8257,1191.23,905.8,0.8507
CUST-0832,Customer 0832,-1607.28,2812.35,2706.04,0.9805,2483.69,743.54,0.9193,1236.8,848.43,1.0222,336.71,14.17,0.8842
CUST-0833,Customer 0833,987.65,2041.22,919.73,0.9851,1654.97,1129.17,0.9331,514.94,46.41,0.8361,1064.85,333.18,1.0321
CUST-0834,Customer 0834,2363.62,3420.34,618.69,1.1306,1880.73,1392.02,1.0613,1947.52,1349.98,1.0272,1066.15,729.71,0.9765
CUST-0835,Customer 0835,2753.74,3656.27,793.1,1.0735,1161.24,385.78,1.0198,801.44,483.77,0.956,1274.33,420.08,0.9068
CUST-0836,Customer 0836,2332.02,2878.0,273.95,1.0573,1759.41,1454.24,0.8386,324.65,109.58,0.8326,13.03,1.02,1.1444
CUST-0837,Customer 0837,1203.81,3816.27,2.17,1.0599,2742.37,202.1,1.1496,111.83,29.16,1.0592,255.59,88.18,1.0101
CUST-0838,Customer 0838,2226.18,4918.74,2124.63,0.9082,159.77,1.72,1.005,1272.34,914.51,1.0925,706.57,502.72,1.1692
CUST-0839,Customer 0839,-1549.29,2154.43,1657.28,0.9487,3180.11,391.06,0.9893,1966.76,1458.08,0.8697,1275.81,155.63,1.054
CUST-0840,Customer 0840,-1246.08,2621.46,1922.75,0.8183,1131.92,176.59,0.8794,1791.59,586.22,1.0778,1447.68,1049.03,0.8063
CUST-0841,Customer 0841,-58.45,161.1,5.18,1.1148,2730.24,2399.69,0.9508,1404.21,1230.41,0.8716,892.3,691.94,1.1654
CUST-0842,Customer 0842,-811.12,4000.54,2280.24,0.9732,2570.9,1092.59,0.9331,1981.2,532.6,0.855,318.2,202.15,1.143
CUST-0843,Customer 0843,-468.51,2649.13,408.72,0.9753,2610.51,717.71,0.9083,1445.66,101.0,0.8589,276.88,67.62,1.0541
CUST-0844,Customer 0844,-1408.11,2099.01,1975.33,0.8981,2432.52,1043.73,1.027,678.5,407.01,1.0396,959.17,772.42,1.0139
CUST-0845,Customer 0845,-2824.32,560.95,93.88,0.8838,3836.41,1514.77,0.9849,1202.44,128.75,1.1115,315.1,67.57,0.9812
CUST-0846,Customer 0846,39.54,4459.32,2794.38,1.0351,2033.38,612.99,1.1557,159.53,44.14,1.0388,829.63,751.5,0.9929
CUST-0847,Customer 0847,-1584.94,2035.54,664.07,0.893,2929.28,403.95,1.1765,443.36,224.87,1.1237,1252.22,884.88,1.1077
CUST-0848,Customer 0848,95.39,3444.65,2209.95,0.8257,2821.8,1850.86,0.8878,835.08,239.13,1.0366,584.73,32.0,1.0053
CUST-0849,Customer 0849,-503.42,831.93,342.97,1.107,945.07,129.1,0.84,403.64,86.78,1.1189,567.71,453.76,0.8704
CUST-0850,Customer 0850,163.96,4811.59,3655.09,0.9506,1133.22,878.73,1.1141,1907.0,1340.97,1.1906,54.21,27.45,0.8233
CUST-0851,Customer 0851,-1593.51,974.36,224.76,0.9521,1696.07,342.08,1.1979,1991.2,1089.19,0.9564,381.13,172.52,0.8505
CUST-0852,Customer 0852,201.29,1077.76,976.23,0.9725,1110.79,812.4,1.1454,741.87,622.99,0.86,1047.29,440.4,0.9006
CUST-0853,Customer 0853,1888.11,4309.02,2155.41,1.126,1466.97,1181.77,0.8095,1418.46,824.47,0.8542,540.59,327.94,0.9471
CUST-0854,Customer 0854,-558.67,4571.66,3456.6,0.9283,1563.84,195.99,0.9005,815.54,394.27,1.039,237.45,172.05,1.157
CUST-0855,Customer 0855,-1809.21,1139.52,968.28,1.1032,2415.46,209.53,0.8173,279.02,72.9,1.0188,158.65,142.15,0.8956
CUST-0856,Customer 0856,-72.98,2402.02,2399.21,1.1758,879.56,835.21,1.1283,673.85,533.73,0.8737,142.58,38.92,0.9278
CUST-0857,Customer 0857,1299.02,3694.13,827.28,1.0643,3217.17,1489.7,1.0326,466.74,91.89,1.1528,988.7,623.65,0.8892
CUST-0858,Customer 0858,2697.59,4403.99,1263.47,0.9727,1750.15,1103.01,1.0055,656.16,158.94,1.1827,918.93,630.7,1.0183
CUST-0859,Customer 0859,-1003.47,1957.36,490.19,1.0991,2824.98,65.71,1.0218,430.04,361.92,0.9013,777.78,524.84,1.0468
CUST-0860,Customer 0860,2030.9,2633.4,692.25,0.9832,325.77,90.8,0.901,224.69,166.54,0.8828,750.49,369.99,1.0129
CUST-0861,Customer 0861,554.45,3734.41,2175.09,0.9658,1879.86,950.08,1.0407,434.86,266.51,0.8856,229.71,89.82,1.1807
CUST-0862,Customer 0862,-1435.21,3682.57,3658.72,1.0101,112.88,100.04,0.8123,1811.51,70.5,0.955,750.91,572.48,1.1982
CUST-0863,Customer 0863,-2147.66,3936.5,3898.23,0.9271,2703.64,733.87,1.0584,170.44,21.69,1.1413,89.91,26.97,1.135
CUST-0864,Customer 0864,1711.01,2892.68,1523.79,0.8417,1374.84,1065.76,1.0938,649.51,324.73,1.0384,1388.79,288.94,1.1221
CUST-0865,Customer 0865,-1342.03,612.61,391.47,0.9659,3797.01,2514.43,1.0692,1056.9,788.81,0.827,87.04,47.51,0.9464
CUST-0866,Customer 0866,-426.9,4529.47,3895.21,0.8495,1296.5,149.45,0.9328,709.03,329.06,0.9892,635.3,170.01,1.0319
CUST-0867,Customer 0867,-2370.61,4341.31,4050.15,0.9642,2255.22,661.63,1.1305,1035.21,17.9,0.8361,0.86,0.03,0.9406
CUST-0868,Customer 0868,3590.95,4010.68,817.62,1.0228,1029.55,244.89,1.0862,86.84,16.0,0.9625,1179.23,60.82,1.1137
CUST-0869,Customer 0869,-1298.25,589.33,311.49,1.1723,2480.45,1097.67,0.8513,1297.14,763.71,0.9614,249.26,173.24,0.8687
CUST-0870,Customer 0870,-780.24,1101.55,917.41,0.8145,1868.17,1186.91,0.8781,1126.96,782.35,1.0593,1387.37,1350.11,0.8867
CUST-0871,Customer 0871,536.22,3743.64,1135.08,1.0486,1482.51,642.55,1.0548,1361.93,45.53,1.0198,65.97,30.0,0.8155
CUST-0872,Customer 0872,-618.7,213.39,93.85,0.9831,814.76,199.24,0.9158,1134.52,49.16,1.1499,1231.18,181.06,1.0436
CUST-0873,Customer 0873,-453.06,4898.2,4827.77,0.8081,446.09,310.42,0.8478,875.81,228.86,0.8065,984.96,805.78,1.0754
CUST-0874,Customer 0874,-636.0,1948.01,1918.88,0.8998,479.52,280.27,0.862,700.28,58.47,1.1096,374.6,97.93,0.8013
CUST-0875,Customer 0875,-1541.99,3624.63,3284.3,0.8474,3996.16,2075.26,0.8662,452.87,245.43,0.8091,303.63,302.3,1.0043
CUST-0876,Customer 0876,-518.24,4449.1,3552.38,0.8867,1649.24,914.37,0.9911,1000.14,123.72,0.9217,536.52,302.2,0.9507
CUST-0877,Customer 0877,2390.0,2033.69,547.33,0.9098,7.72,1.71,1.043,52.1,33.77,1.1519,1242.6,289.07,1.117
CUST-0878,Customer 0878,398.9,1663.75,533.81,0.9605,3811.72,2593.61,0.8706,656.48,510.23,1.0762,1292.93,641.3,0.8156
CUST-0879,Customer 0879,1467.19,3082.83,1687.18,1.0116,79.92,30.97,1.085,1355.74,1315.77,0.8688,262.93,88.18,0.8194
CUST-0880,Customer 0880,174.93,2946.85,1652.53,0.8004,1674.34,608.57,0.9124,217.43,206.21,0.9963,530.17,413.25,1.0481
CUST-0881,Customer 0881,-1110.98,2104.79,1063.98,0.8647,2869.91,429.72,0.9246,125.78,34.38,1.0888,356.24,37.7,1.0367
CUST-0882,Customer 0882,-1841.86,3048.7,1941.02,0.8374,3658.4,2183.47,0.8894,1304.36,38.36,1.1749,183.96,157.65,1.1324
CUST-0883,Customer 0883,1235.68,4683.37,1912.33,1.0199,2851.55,1718.53,1.1141,795.55,262.06,1.0537,969.67,744.06,1.0369
CUST-0884,Customer 0884,-1183.37,2391.44,1791.61,0.9316,1854.5,631.09,1.1839,1603.65,1136.15,0.8099,518.81,446.88,1.1797
CUST-0885,Customer 0885,-1551.22,1064.04,354.91,1.0194,3897.77,3351.5,0.997,1874.62,112.1,0.9999,338.08,302.58,0.9258
CUST-0886,Customer 0886,1043.3,1948.31,644.26,0.8887,157.28,132.97,0.8168,1914.08,688.52,0.8612,1299.0,298.48,0.9592
CUST-0887,Customer 0887,-1593.79,2031.12,258.41,0.8097,3947.57,430.5,0.9042,851.19,253.68,0.8191,1122.48,584.82,1.1911
CUST-0888,Customer 0888,-467.87,742.43,140.11,1.1765,3397.57,2361.44,0.8632,528.65,115.96,1.0394,1160.64,986.45,0.843
CUST-0889,Customer 0889,-2804.34,898.07,763.83,0.8433,3715.72,1463.38,1.1371,1217.23,859.52,1.1108,58.79,22.19,1.1184
CUST-0890,Customer 0890,2315.86,3454.35,1541.62,0.8507,1019.09,1018.8,0.8339,1256.39,828.08,0.8144,1372.7,82.92,0.8046
CUST-0891,Customer 0891,608.73,1763.44,401.83,0.8586,569.83,128.23,1.1866,1244.69,666.52,1.1134,862.11,251.42,0.9946
CUST-0892,Customer 0892,-173.72,4779.0,3628.89,1.1925,2653.26,744.3,1.0354,643.56,586.14,1.0826,755.7,182.82,0.8614
CUST-0893,Customer 0893,-678.93,1293.62,716.64,1.0471,2063.44,912.26,1.0071,127.5,13.15,1.1008,15.88,13.82,1.0395
CUST-0894,Customer 0894,-636.9,584.73,12.37,1.0441,2092.67,562.33,1.1389,420.01,62.87,0.8979,1346.49,624.56,1.1193
CUST-0895,Customer 0895,2201.01,3792.17,1199.7,1.1947,3698.48,2559.32,0.811,308.84,118.42,0.9574,815.84,557.66,0.8132
CUST-0896,Customer 0896,1574.88,4417.08,781.83,0.8354,2480.32,1192.81,1.1109,247.8,162.53,0.8479,1237.73,1190.84,0.8655
CUST-0897,Customer 0897,-266.2,1462.76,959.38,1.1898,1244.26,274.83,0.8466,1852.57,1082.05,0.8956,983.27,294.18,0.937
CUST-0898,Customer 0898,33.07,1090.23,299.85,0.8816,1600.27,810.34,1.1363,27.7,2.05,0.9211,1195.04,909.66,0.9023
CUST-0899,Customer 0899,1852.91,1010.25,65.61,1.0492,533.98,474.59,1.0117,1203.72,1153.68,0.9278,1039.4,23.66,0.9533
CUST-0900,Customer 0900,2615.38,2657.86,146.01,0.968,769.26,609.56,0.8245,1894.95,578.08,0.87,1381.45,143.83,1.1807
CUST-0901,Customer 0901,463.82,2395.24,1393.38,0.9536,573.4,286.03,1.1333,720.11,258.5,0.8755,338.23,54.75,0.8405
CUST-0902,Customer 0902,-555.61,1371.26,29.79,1.1725,3241.17,935.05,0.8109,1054.2,657.43,1.1606,303.15,94.71,0.9693
CUST-0903,Customer 0903,-1393.8,321.35,272.76,0.8597,2819.49,507.19,0.8553,1391.57,1315.26,1.1136,1068.81,430.72,0.9828
CUST-0904,Customer 0904,2359.44,2459.31,382.17,1.1988,2121.38,1863.38,1.1191,634.34,420.37,0.9378,752.09,358.76,0.9121
CUST-0905,Customer 0905,1936.85,4800.73,2911.96,0.9517,1497.47,1063.45,0.9859,955.3,912.09,1.1791,898.74,220.49,0.9114
CUST-0906,Customer 0906,510.04,3297.34,1466.29,1.0595,2673.98,1529.95,1.1526,1634.21,306.56,0.8956,1062.81,70.37,1.0859
CUST-0907,Customer 0907,989.07,2527.98,1119.52,1.1872,3251.62,2859.59,1.0542,1490.71,922.47,0.9627,821.14,556.34,1.0471
CUST-0908,Customer 0908,-1771.69,642.39,46.12,0.823,3524.93,428.95,1.0494,1616.9,1340.21,1.1254,1181.54,27.96,1.1251
CUST-0909,Customer 0909,-1188.44,1336.94,1073.23,1.1691,2188.06,1493.33,0.9169,1974.68,1005.16,0.9772,478.3,387.17,0.962
CUST-0910,Customer 0910,-3202.5,1544.39,1379.22,1.0271,3279.54,710.72,0.8535,740.65,268.24,0.8939,1288.49,1197.21,1.0427
CUST-0911,Customer 0911,2018.53,3847.54,42.39,1.0818,2045.22,246.61,1.1845,1494.18,1471.41,0.9474,161.51,114.73,1.1574
CUST-0912,Customer 0912,1652.52,4395.88,785.12,0.8597,1898.12,883.78,0.8419,1205.57,169.97,1.0003,951.01,566.76,1.1405
CUST-0913,Customer 0913,-1993.69,4518.05,4083.88,1.0134,3461.73,1341.05,1.0116,1333.21,547.86,1.0483,1335.2,877.25,1.168
CUST-0914,Customer 0914,2229.13,4924.39,2705.92,1.0694,1545.5,1454.58,0.909,1479.75,1292.37,0.9622,379.04,247.22,0.9076
CUST-0915,Customer 0915,3028.51,4913.6,737.23,0.9825,1583.65,513.07,0.9057,1499.46,1350.23,0.9725,490.25,456.77,1.1942
CUST-0916,Customer 0916,3030.38,4769.7,967.25,0.862,1219.65,993.9,1.0378,1771.49,1736.74,0.9056,458.16,441.81,1.1266
CUST-0917,Customer 0917,15.52,451.93,298.27,0.8976,2074.81,1553.67,1.1192,698.64,618.19,1.0141,846.4,361.17,1.1179
CUST-0918,Customer 0918,-1408.58,775.19,561.87,1.1418,2179.4,1455.67,1.1109,1306.96,66.6,0.8878,619.31,382.16,1.067
CUST-0919,Customer 0919,270.57,1591.89,954.22,0.8138,2641.84,2431.55,1.1475,560.58,521.21,1.147,161.94,130.01,1.1933
CUST-0920,Customer 0920,-235.48,2809.2,2677.58,1.0835,1722.01,702.45,0.9172,1189.14,509.15,1.0989,1336.93,1.39,0.9766
CUST-0921,Customer 0921,-520.73,575.19,284.18,1.1998,871.35,339.54,0.9863,1502.35,978.96,0.9641,307.01,161.8,1.0966
CUST-0922,Customer 0922,-706.19,4244.41,1274.48,0.803,3467.37,558.06,0.8037,1582.0,623.74,1.0989,801.12,523.03,1.0795
CUST-0923,Customer 0923,459.57,3122.11,1489.97,0.8644,1384.0,381.65,1.0987,840.25,683.68,0.8028,892.21,639.9,1.0928
CUST-0924,Customer 0924,1117.95,2757.59,991.81,1.0697,3691.77,3247.93,0.9209,1017.44,585.96,0.9378,61.13,22.54,1.1006
CUST-0925,Customer 0925,122.85,910.03,204.23,0.824,829.41,393.46,1.0246,667.7,564.57,0.9761,143.57,42.45,0.8763
CUST-0926,Customer 0926,1164.99,1340.95,61.63,1.0359,2240.23,764.71,0.8677,338.07,65.51,0.9879,1457.53,265.48,0.9396
CUST-0927,Customer 0927,-1326.89,885.53,311.89,1.0736,2146.46,463.88,1.1278,521.03,96.38,1.0995,996.77,556.01,0.9569
CUST-0928,Customer 0928,-642.21,4274.47,3040.9,1.0353,3314.59,1607.44,1.1269,1824.27,803.37,1.1851,50.35,46.29,1.0992
CUST-0929,Customer 0929,2105.1,2962.72,54.63,0.9461,555.41,398.04,1.151,617.94,2.94,0.952,1191.3,1067.38,1.0865
CUST-0930,Customer 0930,105.58,3702.13,1625.9,1.0789,3639.75,1043.49,0.8184,1949.52,1350.73,0.9402,762.81,274.59,1.1333
CUST-0931,Customer 0931,-305.33,1550.56,998.58,1.0377,2125.71,1610.69,1.197,482.96,142.98,1.0442,112.8,29.09,1.1154
CUST-0932,Customer 0932,-480.32,1919.14,1171.45,0.8831,2344.44,1476.5,0.8991,1446.14,805.93,0.9125,1021.13,805.46,1.0384
